IdProvincia;IdEstacion;Año;Semana;Temp Media (ºC);Temp Máx (ºC);Hora Temp Max;Temp Mín (ºC);Hora Temp Mín;Hum Media (%);Hum Max (%);Hora Hum Max;Humedad Mín (%);Hora Humedad Mín;Vel Viento (m/s);Dir Viento (º);Vel Viento Máx (m/s);Hora Vel Máx Viento;Dir viento Vel Max (º);Radiación (MJ/m2);Precipitación (mm);PePMon;EtPMon;Fecha
30;107;2023;27;26,26;35,26;27/06/2023 14:00;18,94;28/06/2023 4:11;59,76;90,5;29/06/2023 5:32;18,79;27/06/2023 10:37;0,85;123,06;6,45;28/06/2023 13:26;55,08;26,5;0;0;38,83;26/06/2023
30;107;2023;28;26,76;35,83;09/07/2023 14:21;19,24;03/07/2023 4:12;63,1;88,8;04/07/2023 5:14;25,91;03/07/2023 11:16;0,81;114,73;6,29;08/07/2023 11:27;135,2;27,17;0;0;39,71;03/07/2023
30;107;2023;29;28,42;40,8;12/07/2023 11:28;21,36;14/07/2023 4:33;64,98;90,7;13/07/2023 5:18;20,4;11/07/2023 14:23;0,88;117,55;6,35;13/07/2023 12:21;118;26,25;0;0;40,75;10/07/2023
30;107;2023;30;29,13;41,66;19/07/2023 10:30;21,15;23/07/2023 5:04;63,43;93,1;21/07/2023 6:16;12,24;21/07/2023 11:44;0,76;117,05;5,55;17/07/2023 11:45;108;23,38;2,8;0;36,96;17/07/2023
30;107;2023;31;27,93;36,81;24/07/2023 16:31;19,98;25/07/2023 5:00;56,58;89,7;24/07/2023 5:20;19,63;25/07/2023 9:50;0,86;158,09;6,51;30/07/2023 11:53;75,11;26,24;0;0;39,39;24/07/2023
30;107;2023;32;27,55;37,39;03/08/2023 9:58;17,9;06/08/2023 2:45;52,77;87,6;01/08/2023 5:38;11,78;02/08/2023 17:55;0,99;154,76;6,74;04/08/2023 14:09;63,69;27,98;0;0;41,45;31/07/2023
30;107;2023;33;27,1;39,71;10/08/2023 16:06;19,98;08/08/2023 5:10;64,27;88;07/08/2023 2:48;18,65;10/08/2023 16:46;0,75;105,38;6;11/08/2023 9:44;103,6;25,4;0,2;0;36,68;07/08/2023
30;107;2023;34;27,58;37,79;19/08/2023 12:25;19,54;14/08/2023 5:17;63,52;90,5;16/08/2023 4:38;22,38;18/08/2023 10:34;0,74;130,17;5,23;18/08/2023 14:16;199,4;25,76;0;0;37,19;14/08/2023
30;107;2023;35;27,91;37,39;26/08/2023 13:23;18,4;25/08/2023 4:46;50,3;90,5;21/08/2023 6:14;12,55;27/08/2023 15:37;0,72;117,72;7,25;23/08/2023 11:59;135,7;25;0,1;0;35,84;21/08/2023
30;107;2023;36;23,88;34,09;29/08/2023 11:29;16,24;28/08/2023 4:56;60,73;92,2;03/09/2023 3:44;13,56;28/08/2023 13:31;0,91;165,05;7,25;03/09/2023 15:44;71,79;18;14,7;8,08;26,44;28/08/2023
30;107;2023;37;24,42;30,94;05/09/2023 12:19;18,06;10/09/2023 5:13;73,91;92,6;05/09/2023 6:12;38,49;09/09/2023 14:09;0,66;86,75;5,57;06/09/2023 12:47;117;18,51;0;0;25,23;04/09/2023
30;107;2023;38;23,99;30,64;11/09/2023 13:17;17,96;16/09/2023 0:38;74,5;92,9;15/09/2023 6:58;42,68;11/09/2023 13:16;0,75;116,41;5,53;14/09/2023 14:06;109,1;17,44;14,4;6,41;24,1;11/09/2023
30;107;2023;39;22,57;31,17;18/09/2023 14:10;13,78;23/09/2023 4:32;62,14;90,5;20/09/2023 6:26;24,77;23/09/2023 9:48;0,81;177,52;7,49;21/09/2023 15:34;176,2;19,11;0,2;0;24,32;18/09/2023
30;107;2023;40;21,66;32,18;01/10/2023 13:12;14,66;25/09/2023 3:09;67,21;91,4;30/09/2023 4:43;25,17;30/09/2023 11:48;0,57;130,08;4,8;26/09/2023 14:20;51,08;20,7;0;0;23,23;25/09/2023
30;107;2023;41;22,03;31,04;06/10/2023 12:43;14,79;07/10/2023 6:10;70,17;92,8;07/10/2023 6:35;25,47;06/10/2023 11:57;0,53;129,05;4,92;07/10/2023 14:22;35,05;19,17;0;0;21,18;02/10/2023
30;107;2023;42;20,56;28,5;13/10/2023 13:26;13,75;15/10/2023 6:15;69,64;91,3;12/10/2023 6:21;31,62;15/10/2023 10:52;0,54;188,72;5,47;14/10/2023 8:03;319,7;15,54;0;0;17,28;09/10/2023
30;107;2023;43;19,52;29,55;18/10/2023 15:40;9,36;22/10/2023 1:07;61,41;91;18/10/2023 3:12;25,18;18/10/2023 15:41;1,09;216,72;8,82;19/10/2023 16:04;174,6;13,62;2,8;0;17,66;16/10/2023
30;107;2023;44;18,59;28,71;26/10/2023 12:23;8,43;29/10/2023 5:46;55,09;92;23/10/2023 4:30;14,33;27/10/2023 15:29;0,8;222,78;6,57;24/10/2023 15:12;179,2;13,77;0;0;15,49;23/10/2023
30;107;2023;45;18,12;28,42;02/11/2023 12:45;9,23;01/11/2023 6:32;47,36;86,8;30/10/2023 6:10;21,19;05/11/2023 13:03;1,16;232,12;10,74;02/11/2023 14:11;269,9;12,16;0,3;0;16,6;30/10/2023
30;107;2023;46;15,06;27,46;12/11/2023 12:37;4,68;08/11/2023 6:42;52,99;86;09/11/2023 6:15;23,94;07/11/2023 12:58;0,63;227,06;5,49;07/11/2023 16:09;194,3;12,58;0;0;11,02;06/11/2023
30;107;2023;47;17,4;29;14/11/2023 14:14;8,42;19/11/2023 1:19;57,15;90,7;18/11/2023 7:26;19,27;14/11/2023 12:44;0,69;226,46;5,17;15/11/2023 1:39;267,4;12,34;0;0;11,63;13/11/2023
30;107;2023;48;13,36;23,1;25/11/2023 11:50;5,82;23/11/2023 23:08;53,56;91,2;26/11/2023 23:19;13,83;21/11/2023 14:30;0,64;250,87;5,21;24/11/2023 9:38;250;11,69;0;0;8,89;20/11/2023
30;107;2023;49;14,02;24,15;30/11/2023 12:03;4,7;27/11/2023 5:46;56,48;92,3;27/11/2023 5:58;24,62;02/12/2023 11:56;0,76;235,25;7,17;01/12/2023 9:04;176,2;9,67;0,1;0;8,98;27/11/2023
30;107;2023;50;12,79;23,65;10/12/2023 14:23;4,18;04/12/2023 2:03;68,75;93,9;07/12/2023 8:48;25,86;08/12/2023 13:33;0,56;243,4;4,96;10/12/2023 3:36;209,7;7,48;2,9;0;6,93;04/12/2023
30;107;2023;51;13,19;29,69;12/12/2023 13:20;1,23;16/12/2023 6:27;51,29;87;17/12/2023 0:58;14,4;12/12/2023 12:47;0,61;252,72;7,47;14/12/2023 6:56;215,4;9,42;0;0;7,6;11/12/2023
30;107;2023;52;10,7;20,51;20/12/2023 12:47;-0,68;19/12/2023 6:53;53,29;91,1;24/12/2023 23:09;15,69;19/12/2023 14:23;0,7;246,83;4,9;20/12/2023 12:17;284,3;10,06;0;0;7,45;18/12/2023
30;107;2023;53;9,42;20,66;31/12/2023 13:09;0,52;26/12/2023 7:10;67,69;94,9;25/12/2023 7:53;17,8;31/12/2023 12:30;0,45;238,65;4,19;31/12/2023 14:05;208;9,35;0,1;0;5,74;25/12/2023
30;107;2024;1;11,6;22,29;03/01/2024 13:00;3,61;02/01/2024 2:54;54,64;89,8;02/01/2024 21:34;21,07;07/01/2024 14:46;0,64;252,25;6,1;06/01/2024 1:41;256,8;8,8;0,1;0;7,48;01/01/2024
30;107;2024;2;11,12;25,88;14/01/2024 12:57;3,67;13/01/2024 7:20;65,63;93,4;10/01/2024 8:52;11,66;14/01/2024 18:23;0,56;181,53;5,14;14/01/2024 15:16;279,3;8,12;2,1;0;6,88;08/01/2024
30;107;2024;3;14,48;24,74;16/01/2024 14:34;5,62;21/01/2024 22:59;59,86;89,5;21/01/2024 23:49;20,01;16/01/2024 14:34;1,15;223,69;11,49;19/01/2024 13:51;209;6,49;0,7;0;10,97;15/01/2024
30;107;2024;4;13,29;26,94;25/01/2024 12:33;3,71;22/01/2024 6:02;61,11;90,5;22/01/2024 1:58;19,13;25/01/2024 11:35;0,72;215,5;4,63;28/01/2024 15:39;131;12,87;0;0;10,34;22/01/2024
30;107;2024;5;11,38;19,2;04/02/2024 13:18;2,46;04/02/2024 4:59;72,99;92,2;02/02/2024 7:46;35,6;04/02/2024 13:46;0,58;208,19;4,94;02/02/2024 11:56;77,46;9,63;0;0;8,25;29/01/2024
30;107;2024;6;13,39;23,4;07/02/2024 12:22;1,87;05/02/2024 6:49;53,88;93;06/02/2024 8:18;17,39;07/02/2024 13:09;1,1;235,8;8,13;09/02/2024 14:14;200,3;10,6;1,7;0;13,19;05/02/2024
30;107;2024;7;14,71;26,87;12/02/2024 13:43;5,26;18/02/2024 5:49;59,96;91,6;17/02/2024 1:55;17,72;12/02/2024 13:27;0,69;230,55;5,62;12/02/2024 13:37;267,9;13,94;0,1;0;13,52;12/02/2024
30;107;2024;8;14,28;26,47;22/02/2024 12:35;4,75;19/02/2024 6:50;51,98;92,8;19/02/2024 5:57;13;23/02/2024 14:35;1,25;234,71;10,27;22/02/2024 20:45;243,7;15,2;0;0;18,19;19/02/2024
30;107;2024;9;13,19;21,99;29/02/2024 13:17;2,87;02/03/2024 6:07;40,19;86,3;03/03/2024 0:07;11,99;01/03/2024 13:41;1,53;268,77;8,88;02/03/2024 17:53;239,8;16,04;1,8;0;20,41;26/02/2024
30;107;2024;10;12,88;21,02;05/03/2024 12:16;3,91;04/03/2024 5:52;59,22;91,2;08/03/2024 0:53;25,05;05/03/2024 12:17;1,56;220,1;11,23;09/03/2024 9:20;202,8;16,03;6,7;2,73;18,45;04/03/2024
30;107;2024;11;14,97;27,37;16/03/2024 11:58;4,58;13/03/2024 5:19;54,08;89;13/03/2024 0:58;17,99;17/03/2024 12:43;0,88;218,54;8,35;11/03/2024 11:24;208,3;20,99;0;0;21,78;11/03/2024
30;107;2024;12;17,31;29,7;18/03/2024 13:27;9,19;18/03/2024 6:21;55,05;91,8;24/03/2024 21:29;12,83;22/03/2024 14:34;1,11;104,4;7,57;21/03/2024 10:34;69,39;15,24;0;0;20,77;18/03/2024
30;107;2024;13;14,81;22,98;27/03/2024 13:07;6,92;30/03/2024 2:50;61,16;93,2;26/03/2024 2:44;22,71;27/03/2024 11:34;2,37;222,71;11,6;30/03/2024 13:06;126;15,59;3,5;0;23,34;25/03/2024
30;107;2024;14;16,68;27,34;05/04/2024 13:45;5,85;02/04/2024 5:18;52,4;89,9;05/04/2024 3:39;18,47;01/04/2024 14:05;0,99;162,35;8,78;01/04/2024 15:42;206,7;22,28;0;0;26,28;01/04/2024
30;107;2024;15;17,12;28,01;08/04/2024 11:47;6,45;10/04/2024 4:03;45,62;81,6;10/04/2024 2:29;9,77;09/04/2024 15:33;1,03;160,77;7,94;10/04/2024 11:17;208,2;25,35;0;0;29,65;08/04/2024
30;107;2024;16;16,96;32,65;16/04/2024 12:05;8,37;20/04/2024 0:41;58,19;90,8;19/04/2024 5:03;12,45;16/04/2024 10:45;0,97;127,67;5,96;15/04/2024 13:24;212,9;21,7;0,1;0;26,73;15/04/2024
30;107;2024;17;14,86;23,67;26/04/2024 12:17;6,96;25/04/2024 5:11;68,93;93,6;23/04/2024 6:01;14,61;23/04/2024 13:58;1,06;186,32;9,53;27/04/2024 14:48;198,8;20,75;22,5;12,42;24,71;22/04/2024
30;107;2024;18;16,56;29,15;05/05/2024 10:33;8,47;03/05/2024 5:02;53,46;92,8;29/04/2024 6:10;16,21;05/05/2024 15:37;1,07;226,52;6,98;01/05/2024 16:07;253,1;23,11;3,4;0;29,06;29/04/2024
30;107;2024;19;18,64;27,38;06/05/2024 12:52;10,2;09/05/2024 3:07;57,43;89,3;07/05/2024 0:52;23,98;10/05/2024 13:26;0,86;105,31;5,86;07/05/2024 16:10;28,09;25,27;0;0;30,86;06/05/2024
30;107;2024;20;19,72;31,36;14/05/2024 11:11;11,34;17/05/2024 3:24;50,57;91,7;14/05/2024 5:32;9,64;14/05/2024 18:41;1,18;193,41;8,53;16/05/2024 14:06;204,3;28,9;0;0;37,05;13/05/2024
30;107;2024;21;20,33;28,95;26/05/2024 11:36;11,08;23/05/2024 4:48;52,52;91,6;26/05/2024 5:29;21,75;20/05/2024 10:40;1,15;157,4;8,25;22/05/2024 13:18;210;28,7;0;0;37,2;20/05/2024
30;107;2024;22;21,6;34,33;30/05/2024 13:06;13,58;29/05/2024 4:46;61,97;90,7;31/05/2024 2:42;14,03;30/05/2024 16:23;1,03;95,17;6,53;27/05/2024 12:51;134,9;28,26;0,1;0;36,94;27/05/2024
30;107;2024;23;23,31;32,32;05/06/2024 14:37;13,88;04/06/2024 4:25;48,07;87;05/06/2024 4:55;20,48;06/06/2024 15:35;1,1;131,28;8,04;09/06/2024 13:31;191;27,06;0;0;38,62;03/06/2024
30;107;2024;24;22,35;35,3;15/06/2024 13:44;13,55;13/06/2024 3:15;64,14;94,2;13/06/2024 5:27;13,79;14/06/2024 14:21;0,88;143,02;6,72;15/06/2024 14:30;190;22,63;2,1;0;32,18;10/06/2024
30;107;2024;25;23,67;31,61;19/06/2024 11:50;16,71;22/06/2024 1:49;51,04;90,2;18/06/2024 5:10;20,24;22/06/2024 14:34;1,15;172,15;6,86;20/06/2024 14:53;193,8;29,73;0;0;41,91;17/06/2024
30;107;2024;26;24,45;32,52;30/06/2024 12:58;17,24;25/06/2024 4:41;57,77;87;26/06/2024 0:42;29,34;29/06/2024 8:57;1,09;102,11;7,13;29/06/2024 13:45;200,1;27,1;0;0;38,79;24/06/2024
30;107;2024;27;25,27;34,9;04/07/2024 12:02;17,63;02/07/2024 2:42;55,96;86,4;02/07/2024 6:28;14,53;04/07/2024 10:25;1,04;125,71;6,98;01/07/2024 11:44;101,5;28,89;0;0;41,43;01/07/2024
30;107;2024;28;26,54;38,83;12/07/2024 10:44;18,37;11/07/2024 4:59;61,56;89,1;08/07/2024 4:07;20,8;12/07/2024 10:49;1;138,48;6,39;08/07/2024 13:18;171,3;27,96;0;0;41,37;08/07/2024
30;107;2024;29;28,37;38,46;21/07/2024 11:06;18,57;15/07/2024 5:13;52,01;89,2;15/07/2024 5:20;15,97;21/07/2024 11:06;0,99;120,81;6,23;21/07/2024 14:59;90,8;27,42;0;0;42,43;15/07/2024
30;107;2024;30;27,09;37,03;25/07/2024 13:52;18,8;27/07/2024 5:14;57,93;91,4;27/07/2024 5:43;15,26;25/07/2024 13:48;0,92;97,06;6,47;28/07/2024 15:12;121,4;27,68;0;0;40,92;22/07/2024
30;107;2024;31;28,9;39,32;01/08/2024 13:00;20,89;31/07/2024 5:31;54,7;90,2;02/08/2024 6:06;18,55;30/07/2024 11:12;0,92;108,06;6,47;30/07/2024 10:51;107;26,24;0;0;40,86;29/07/2024
30;107;2024;32;28,05;37,89;06/08/2024 14:08;19,44;09/08/2024 5:20;53,18;94,1;06/08/2024 6:04;19,19;06/08/2024 14:08;0,93;92,43;6,29;10/08/2024 12:55;115,9;26,59;0;0;40,03;05/08/2024
30;107;2024;33;25,63;35,93;18/08/2024 12:36;18,97;15/08/2024 5:24;68,11;92,9;15/08/2024 4:52;29,53;12/08/2024 11:16;0,83;157,83;9,49;14/08/2024 12:04;115,5;23,64;15,5;7,97;33,96;12/08/2024
30;107;2024;34;26,9;34,05;24/08/2024 12:33;20,85;22/08/2024 4:13;67,55;91,3;25/08/2024 4:40;30,4;19/08/2024 15:58;0,9;122,89;6,15;25/08/2024 10:54;117,6;23,34;0;0;34,33;19/08/2024
30;107;2024;35;26,15;33,18;27/08/2024 13:16;21,04;01/09/2024 5:32;70,71;88,9;28/08/2024 6:06;40,23;28/08/2024 12:03;0,87;89,78;6,51;31/08/2024 12:44;112,7;19,54;0,1;0;29,03;26/08/2024
30;107;2024;36;25,62;32,25;08/09/2024 14:10;19,48;07/09/2024 5:32;68,14;90,2;02/09/2024 4:18;35,27;08/09/2024 14:11;1,03;167,37;7,58;03/09/2024 9:29;119,8;20,22;1,4;0;29,76;02/09/2024
30;107;2024;37;22,89;32,48;09/09/2024 10:30;13,78;15/09/2024 5:44;62,1;93,5;14/09/2024 3:02;21,07;09/09/2024 10:30;1,01;175,97;7,47;11/09/2024 14:10;143;21,11;4,8;0;28,51;09/09/2024
30;107;2024;38;21,58;29,06;16/09/2024 12:23;15,03;16/09/2024 5:30;72,53;94,5;22/09/2024 6:59;35,47;22/09/2024 11:28;0,79;117,77;7;22/09/2024 13:55;195;17,16;5,7;2,42;22,19;16/09/2024
30;107;2024;39;22,46;31,17;26/09/2024 10:35;14,76;24/09/2024 5:57;55,82;92;23/09/2024 2:25;24,43;25/09/2024 12:11;0,99;199,16;10,15;26/09/2024 15:21;221;18,52;0;0;24,86;23/09/2024
30;107;2024;40;22,55;32,48;02/10/2024 10:48;14,25;30/09/2024 5:49;64,35;94,6;05/10/2024 6:27;20,23;02/10/2024 10:19;0,9;201,58;8,09;02/10/2024 13:43;188,7;18,5;0;0;23,74;30/09/2024
30;107;2024;41;21,32;30,59;07/10/2024 11:44;13,55;12/10/2024 4:31;60,73;95;07/10/2024 7:39;24,26;08/10/2024 13:03;0,9;196,12;6,7;07/10/2024 14:52;189,5;13,86;0;0;18,94;07/10/2024
30;107;2024;42;20,36;28,32;20/10/2024 12:05;11,81;18/10/2024 1:22;61,57;96,3;15/10/2024 7:46;19,84;18/10/2024 15:28;0,98;217,69;7,13;16/10/2024 14:06;166;15,84;3,4;0,52;18,52;14/10/2024
30;107;2024;43;17,6;25,49;22/10/2024 11:02;9,46;27/10/2024 23:40;76,89;95,8;25/10/2024 6:51;22,93;26/10/2024 12:16;0,58;117,43;4,88;21/10/2024 12:02;92,8;10,9;11,2;4,62;11,49;21/10/2024
30;107;2024;44;17,33;24,16;01/11/2024 13:00;8,69;28/10/2024 4:17;80,76;96;28/10/2024 8:19;44,7;30/10/2024 14:35;0,82;87,99;8;29/10/2024 3:11;66,44;9,68;10,9;4,61;10,69;28/10/2024
